pageid,title,birth_y,birth_m,birth_d,death_y,death_m,death_d,death_age
1562313,Geoffrey Holder,1930,8,1,2014,10,5,84
4207815,Judd Holdren,1915,10,16,1974,3,11,58
37619827,Jonathan Hole,1904,8,13,1998,2,11,93
8408938,Johnny Holiday,1912,10,28,2009,2,28,96
40772890,Anthony Holland (actor),1928,3,3,1988,7,9,60
5920904,David Holliday,1937,8,4,1999,3,26,61
3759633,Tommy Hollis,1954,3,22,2001,9,9,47
805401,Sterling Holloway,1905,1,4,1992,11,22,87
17160608,Harry Holman,1862,3,15,1947,5,3,85
5786778,Phillips Holmes,1907,7,22,1942,8,12,35
7251697,Stuart Holmes,1884,3,10,1971,12,29,87
15040209,George Holt (actor),1878,9,30,1944,7,18,65
912486,Jack Holt (actor),1888,5,31,1951,1,18,62
1687108,Tim Holt,1919,2,5,1973,2,15,54
13616294,Tenen Holtz,1887,2,17,1971,7,1,84
18150804,Allen Holubar,1888,8,3,1923,11,20,35
15611300,Robert Homans,1877,11,8,1947,7,28,69
2401264,William Hootkins,1948,7,5,2005,10,23,57
161292,Bob Hope,1903,5,29,2003,7,27,100
8791,Dennis Hopper,1936,5,17,2010,5,29,74
2118265,DeWolf Hopper,1858,3,30,1935,9,23,77
1229437,William Hopper,1915,1,26,1970,3,6,55
18510615,Russell Hopton,1900,2,18,1945,4,7,45
2033447,Tad Horino,1921,8,14,2002,10,3,81
2163789,James W. Horne,1881,12,14,1942,6,29,60
184831,Edward Everett Horton,1886,3,18,1970,9,29,84
5425164,Robert Horton (actor),1924,7,29,2016,3,9,91
1155507,Allen Hoskins,1920,8,9,1980,7,26,59
22149662,Billy House,1889,5,7,1961,9,23,72
323164,John Houseman,1902,9,22,1988,10,31,86
5688674,Arthur Housman,1889,10,10,1942,4,8,52
14688416,George F. Houston,1896,1,11,1944,11,12,48
28195325,Tim Hovey,1945,6,19,1989,9,9,44
316568,Larry Hovis,1936,2,20,2003,9,9,67
1093948,Curly Howard,1903,10,22,1952,1,18,48
1053527,John Howard (American actor),1913,4,13,1995,2,19,81
2208229,Ken Howard,1944,3,28,2016,3,23,71
465838,Moe Howard,1897,6,19,1975,5,4,77
658679,Shemp Howard,1895,3,11,1955,11,22,60
12837341,Olin Howland,1886,2,10,1959,9,20,73
514535,Huell Howser,1945,10,18,2013,1,7,67
5163279,Jack Hoxie,1885,1,11,1965,3,28,80
41911714,Rodolfo Hoyos Jr.,1916,3,6,1983,4,15,67
2673380,Arthur Hoyt,1874,3,19,1953,1,4,78
43473423,Clegg Hoyt,1910,12,10,1967,10,6,56
2774122,John Hoyt,1905,10,5,1991,9,15,85
17782935,John Hubbard (actor),1914,4,14,1988,11,6,74
27775587,Cork Hubbert,1952,7,3,2003,9,28,51
16340665,Harold Huber,1909,12,5,1959,9,29,49
2421699,David Huddleston,1930,9,17,2016,8,2,85
161466,Rock Hudson,1925,11,17,1985,10,2,59
47751576,John Hudson (actor),1925,4,8,1996,4,5,70
19308592,William Hudson (actor),1919,1,24,1974,4,5,55
5928762,Barnard Hughes,1915,7,16,2006,7,11,90
7350810,Lloyd Hughes,1897,10,21,1958,6,6,60
3662216,Henry Hull,1890,10,3,1977,3,8,86
1531406,Warren Hull,1903,1,17,1974,9,14,71
5796832,H. Bruce Humberstone,1901,11,18,1984,10,11,82
50380546,George Humbert,1880,7,29,1963,5,8,82
12311150,Happy Humphrey,1926,7,16,1989,3,14,62
13155102,Jay Hunt (director),1855,8,4,1932,11,18,77
4126025,Harold Hunter,1974,4,2,2006,2,17,31
408948,Jeffrey Hunter,1926,11,25,1969,5,27,42
3644305,Ross Hunter,1926,5,6,1996,3,10,69
44289296,Darrell Huntley,1917,8,28,1995,8,1,77
6794290,Paul Hurst (actor),1888,10,15,1953,2,27,64
44136,John Huston,1906,8,5,1987,8,28,81
26066009,Martin Huston,1941,2,8,2001,8,1,60
145064,Walter Huston,1883,4,6,1950,4,7,67
15929333,Charles Hutchison,1879,12,3,1949,5,30,69
1695821,Brian G. Hutton,1935,8,19,2014,8,19,79
1906293,Jim Hutton,1934,5,31,1979,6,2,45
25273255,Robert Hutton (actor),1920,6,11,1994,8,7,74
14056462,Warren Hymer,1906,2,25,1948,3,25,42
16882665,Ralph Ince,1887,1,16,1937,4,10,50
1312892,Marty Ingels,1936,3,9,2015,10,21,79
1088033,John Ingle,1928,5,7,2012,9,16,84
12515831,Lloyd Ingraham,1874,11,30,1956,4,4,81
12734370,Jack Ingram (actor),1902,11,15,1969,2,20,66
1520584,Rex Ingram (actor),1895,10,20,1969,9,19,73
51087091,Aharon Ipale,1941,12,27,2016,6,27,74
15286799,George Irving (American actor),1874,10,5,1961,9,11,86
14676916,William Irving (actor),1893,5,17,1943,12,25,50
158061,Burl Ives,1909,6,14,1995,4,14,85
1147864,Mako Iwamatsu,1933,12,10,2006,7,21,72
1226932,Eugene Jackson,1916,12,25,2001,10,26,84
28349073,Leonard Jackson (actor),1928,2,7,2013,12,22,85
42668648,Mario Jackson,1961,8,14,2007,5,6,45
10952367,Merrell Jackson,1952,4,26,1991,2,23,38
14995351,Michael Jackson,1958,8,29,2009,6,25,50
17472158,Selmer Jackson,1888,5,7,1971,3,30,82
44742018,Thomas E. Jackson,1886,7,4,1967,9,7,81
5172200,Jack Jacobs,1919,8,7,1974,1,12,54
659890,Richard Jaeckel,1926,10,10,1997,6,14,70
1021136,Sam Jaffe,1891,3,10,1984,3,24,93
779306,Dean Jagger,1903,11,7,1991,2,5,87
51191799,James Wainwright (actor),1938,3,5,1999,12,20,61
1688403,Brion James,1945,2,20,1999,8,7,54
2608505,Dennis James,1917,8,24,1997,6,3,79
15687500,Gladden James,1888,2,26,1948,8,28,60
2194726,Jesse E. James,1875,8,31,1951,3,26,75
1853532,Steve James (actor),1952,2,19,1993,12,18,41
13602707,Walter James (actor),1882,6,3,1946,6,27,64
12926319,Bud Jamison,1894,2,15,1944,9,30,50
26246886,Leon Janney,1917,4,1,1980,10,28,63
36688158,William Janney,1908,2,15,1992,12,22,84
8343,David Janssen,1931,3,27,1980,2,13,48
14068835,Arthur L. Jarrett,1884,2,5,1960,6,12,76
26261956,Gary Jasgur,1935,11,8,1994,8,22,58
4263433,Rick Jason,1923,5,21,2000,10,16,77
1555356,Herb Jeffries,1913,9,24,2014,5,25,100
21443639,Lang Jeffries,1930,6,7,1987,2,12,56
2513919,Richard Jeni,1957,4,14,2007,3,10,49
1380601,Allen Jenkins,1900,4,9,1974,7,20,74
11797381,Jackie &quot;Butch&quot; Jenkins,1937,8,29,2001,8,14,63
39845005,Paul Jenkins (actor),1938,8,2,2013,7,1,74
3427929,Frank Jenks,1902,11,4,1962,5,13,59
3451077,Barry Jenner,1941,1,14,2016,8,9,75
14616428,DeWitt Jennings,1871,7,21,1937,3,1,65
23412926,Jay W. Jensen,1931,8,4,2007,2,17,75
13218658,George Jeske,1891,2,22,1951,10,28,60
204431,Michael Jeter,1952,8,26,2003,3,30,50
28933832,Arch Johnson,1922,3,14,1997,10,9,75
4078426,Arnold Johnson (actor),1921,11,15,2000,4,10,78
3957669,Arthur V. Johnson,1876,2,2,1916,1,17,39
438651,Ben Johnson (actor),1918,6,13,1996,4,8,77
2220715,Bob Johnson (actor),1920,5,4,1993,12,31,73
25754986,Brad Johnson (actor born 1924),1924,7,23,1981,4,4,56
6112634,Chubby Johnson,1903,8,13,1974,10,31,71
14519877,Lamont Johnson,1922,9,30,2010,10,24,88
9385666,Noble Johnson,1881,4,18,1978,1,9,96
946983,Russell Johnson,1924,11,10,2014,1,16,89
17386990,Tefft Johnson,1883,9,23,1956,10,15,73
1140408,Van Johnson,1916,8,25,2008,12,12,92
24024541,Bill Johnson (musical theatre actor),1916,3,22,1957,3,6,40
33949873,J. W. Johnston,1876,10,2,1946,7,29,69
26087671,I. Stanford Jolley,1900,10,24,1978,12,7,78
13923941,Frank Jonasson,1878,12,14,1942,10,17,63
556374,Allan Jones (actor),1907,10,14,1992,6,27,84
2372260,Buck Jones,1891,12,12,1942,11,30,50
5442078,Christopher Jones (actor),1941,8,1,2014,1,31,72
897288,Dean Jones (actor),1931,1,25,2015,9,1,84
4774181,Dick Jones (actor),1927,2,25,2014,7,7,87
2770931,Duane Jones,1937,2,2,1988,7,22,51
6772446,Gordon Jones (actor),1911,4,5,1963,6,20,52
2656666,Henry Jones (actor),1912,8,1,1999,5,17,86
34643613,Morgan Jones (actor),1928,6,15,2012,1,13,83
21271664,T. C. Jones,1920,10,25,1971,9,21,50
309306,Bobby Jordan,1923,4,1,1965,9,10,42
2425026,Richard Jordan,1937,7,19,1993,8,30,56
14967824,Sid Jordan,1889,8,12,1970,9,30,81
1991885,Allyn Joslyn,1901,7,21,1981,1,21,79
3041999,Darwin Joston,1937,12,9,1998,6,1,60
14615169,Ernest Joy,1878,1,20,1924,2,12,46
32981657,William Joyce (actor),1930,10,21,1998,9,3,67
13911798,Charles Judels,1882,8,17,1969,2,14,86
347344,Raul Julia,1940,3,9,1994,10,24,54
325184,Gordon Jump,1932,4,1,2003,9,22,71
9287679,Armand Kaliz,1887,10,23,1941,2,1,53
37284221,Danny Kamekona,1935,11,5,1996,5,12,60
8707985,Stanley Kamel,1943,1,1,2008,4,8,65
15010975,Milt Kamen,1921,3,5,1977,2,24,55
20897106,Eddie Kane,1889,8,12,1969,4,30,79
35966338,Whitford Kane,1881,1,30,1956,12,17,75
29708908,Peter Kapetan,1956,10,21,2008,6,4,51
3575581,Marvin Kaplan,1927,1,24,2016,8,25,89
39740509,Ron Karabatsos,1933,4,22,2012,4,17,78
20762453,Robert Karnes,1917,6,19,1979,12,4,62
13634310,Roscoe Karns,1891,9,7,1970,2,6,78
14874350,Todd Karns,1921,1,15,2000,2,5,79
880255,Alex Karras,1935,7,15,2012,10,10,77
50641918,Buck Kartalian,1922,8,13,2016,5,24,93
24973233,Johnny Kascier,1889,7,1,1974,5,10,84
5027215,Kurt Kasznar,1913,8,13,1979,8,6,65
26473175,Bernard Kates,1922,12,26,2010,2,2,87
422667,Andreas Katsulas,1946,5,18,2006,2,13,59
99881,Andy Kaufman,1949,1,17,1984,5,16,35
9002,Danny Kaye,1911,1,18,1987,3,3,76
42874,Elia Kazan,1909,9,7,2003,9,28,94
4949790,Stacy Keach Sr.,1914,5,29,2003,2,13,88
44617055,Edward Keane (actor),1884,5,28,1959,10,12,75
44192449,Robert Emmett Keane,1883,3,4,1981,7,2,98
2723119,Joseph Kearns,1907,2,12,1962,2,17,55
47093367,Fred Keating,1897,3,27,1961,6,29,64
7616334,Larry Keating,1899,6,13,1963,8,26,64
43055,Buster Keaton,1895,10,4,1966,2,1,70
12652444,Joe Keaton,1867,7,6,1946,1,13,78
12768277,Steven Keats,1945,2,6,1994,5,8,49
47352736,Cornelius Keefe,1900,7,13,1972,12,11,72
22222519,Don Keefer,1916,8,18,2014,9,7,98
118405,Howard Keel,1919,4,13,2004,11,7,85
609845,Tom Keene (actor),1896,12,30,1963,8,4,66
45098964,Keith A. Glascoe,1962,12,9,2001,9,11,38
643639,Brian Keith,1921,11,14,1997,6,24,75
30884823,Donald Keith (actor),1903,9,6,1969,8,1,65
4400294,Ian Keith,1899,2,27,1960,3,26,61
1095673,Robert Keith (actor),1898,2,10,1966,12,22,68
9592962,Jackie Kelk,1923,8,6,2002,9,5,79
19832767,Robert Kellard,1915,4,23,1981,1,13,65
7601566,Cecil Kellaway,1890,8,22,1973,2,28,82
2384272,Barry Kelley,1908,8,19,1991,6,5,82
76337,DeForest Kelley,1920,1,20,1999,6,11,79
5369874,Mike Kellin,1922,4,26,1983,8,26,61
25584958,John Kellogg (actor),1916,6,3,2000,2,22,83
12209,Gene Kelly,1912,8,23,1996,2,2,83
3545568,Jack Kelly (actor),1927,9,16,1992,11,7,65
1511052,Jim Kelly (martial artist),1946,5,5,2013,6,29,67
48392432,John Kelly (actor),1901,6,29,1947,12,9,46
12725309,Lew Kelly,1879,8,24,1944,6,10,64
1717682,Paul Kelly (actor),1899,8,9,1956,11,6,57
39794492,Tommy Kelly (actor),1925,4,6,2016,1,26,90
13490251,Fred Kelsey,1884,8,20,1961,9,2,77
49817777,Richard Kelton,1943,4,29,1978,11,27,35
15299000,Ed Kemmer,1921,10,29,2004,11,9,83
44587670,Matty Kemp,1907,9,10,1999,12,12,92
3426970,Charles Kemper,1900,9,6,1950,5,12,49
12724714,Cy Kendall,1898,3,10,1953,7,22,55
25275490,Robert Kendall (actor),1927,6,26,2009,11,12,82
22215730,Adam Kennedy (actor),1922,3,10,1997,10,16,75
156606,Arthur Kennedy,1914,2,17,1990,1,5,75
7728015,Bill Kennedy (actor),1908,6,27,1997,1,27,88
21872548,Douglas Kennedy (actor),1915,9,14,1973,8,10,57
1912604,Edgar Kennedy,1890,4,26,1948,11,9,58
614519,George Kennedy,1925,2,18,2016,2,28,91
13292107,Charles Kent (actor),1852,6,18,1923,5,21,70
23773837,Larry Kent (actor),1900,9,15,1967,11,7,67
23191696,Robert Kent (actor),1908,12,3,1955,5,4,46
14706889,Erle C. Kenton,1896,8,1,1980,1,28,83
5215025,Sandy Kenyon,1922,8,5,2010,2,20,87
27917160,James V. Kern,1909,9,22,1966,11,9,57
7449162,John Kerr (actor),1931,11,15,2013,2,2,81
13218465,Robert P. Kerr,1892,10,9,1960,9,5,67
7324093,J. Warren Kerrigan,1879,7,28,1947,6,9,67
4951504,Norman Kerry,1894,6,16,1956,1,12,61
999415,Irvin Kershner,1923,4,29,2010,11,27,87
20544624,Irwin Keyes,1952,3,16,2015,7,9,63
4425318,Guy Kibbee,1882,3,6,1956,5,24,74
12769119,Milton Kibbee,1896,1,27,1970,4,17,74
635039,Richard Kiel,1939,9,13,2014,9,10,74
18132433,Al Kikume,1894,10,9,1972,3,27,77
523308,Percy Kilbride,1888,7,16,1964,12,11,76
950487,Richard Kiley,1922,3,31,1999,3,5,76
2126717,Victor Kilian,1891,3,6,1979,3,11,88
14555875,Lincoln Kilpatrick,1932,2,12,2004,5,18,72
14190909,Edward Kimball,1859,6,26,1938,1,4,78
51910688,Todd Kimsey,1962,6,6,2016,9,16,54
3382632,Aron Kincaid,1940,6,15,2011,1,6,70
619437,Alan King,1927,12,26,2004,5,9,76
37755199,Brett King,1920,12,29,1999,1,14,78
7876919,Burton L. King,1877,8,25,1944,5,4,66
12501771,Charles King (character actor),1895,2,21,1957,5,7,62
22429797,John 'Dusty' King,1906,7,11,1987,11,11,81
25671290,Kip King,1937,8,11,2010,7,15,72
4051159,Sonny King (singer),1922,4,1,2006,2,3,83
1672154,Walter Woolf King,1899,11,2,1984,10,24,84
1712473,Zalman King,1942,5,23,2012,2,3,69
490918,Sam Kinison,1953,12,8,1992,4,10,38
11956091,Leonid Kinskey,1903,4,18,1998,9,8,95
2741791,Bruno Kirby,1949,4,28,2006,8,14,57
46418246,Jack Kirk,1885,2,19,1948,9,13,63
19446403,Joe Kirk,1903,10,1,1975,4,16,71
14038084,Hardee Kirkland,1868,5,23,1929,2,18,60
49389864,Thomas Commerford,1855,9,1,1920,2,17,64
6761662,James Kirkwood Sr.,1875,2,22,1963,8,24,88
1997622,John Kitzmiller,1913,12,4,1965,2,23,51
318085,Werner Klemperer,1920,3,22,2000,12,6,80
588590,Jack Klugman,1922,4,27,2012,12,24,90
39230039,Robert Knapp (actor),1924,2,24,2001,5,17,77
66427,Evel Knievel,1938,10,17,2007,11,30,69
18483883,Dudley Knight,1939,7,1,2013,6,27,73
12753619,Fuzzy Knight,1901,5,9,1976,2,23,74
696077,Ted Knight,1923,12,7,1986,8,26,62
2109485,Wyatt Knight,1955,1,20,2011,10,25,56
269774,Don Knotts,1924,7,21,2006,2,24,81
23608664,Joe Knowland,1930,7,26,1930,7,26,0
24978559,Mickey Knox,1921,12,24,2013,11,15,91
8442223,Fred Kohler,1888,4,20,1938,10,28,50
48121116,Fred Kohler Jr.,1911,7,8,1993,1,7,81
2044702,Clarence Kolb,1874,7,31,1964,11,25,90
24893902,Scott Kolk,1905,5,16,1993,12,1,88
3615672,Henry Kolker,1874,12,13,1947,7,15,72
38341471,Richard Kollmar,1910,12,31,1971,1,7,60
651532,Harvey Korman,1927,2,15,2008,5,29,81
12724795,Bob Kortman,1887,12,24,1967,3,13,79
2755488,Charles Korvin,1907,11,21,1998,6,18,90
18541890,Martin Kosleck,1904,3,24,1994,1,15,89
4786710,Theodore Kosloff,1882,1,22,1956,11,22,74
99970,Ernie Kovacs,1919,1,23,1962,1,13,42
48675241,Mitchell Kowal,1915,8,21,1971,5,8,55
23133108,Robert Kramer,1939,6,22,1999,11,10,60
2782140,Berry Kroeger,1912,10,16,1991,1,4,78
5815788,Otto Kruger,1885,9,6,1974,9,6,89
18828859,Henry Kulky,1911,8,11,1965,2,12,53
3201982,Kay E. Kuter,1925,4,25,2003,11,12,78
13809209,George Kuwa,1885,4,7,1931,10,13,46
30932666,Wilton Lackaye,1862,9,30,1932,8,22,69
15740435,Frank Lackteen,1897,8,29,1968,7,8,70
517195,Alan Ladd,1913,9,3,1964,1,29,50
12734241,Ethan Laidlaw,1899,11,25,1963,5,25,63
1578527,Arthur Lake (actor),1905,4,17,1987,1,9,81
586384,Fernando Lamas,1915,1,9,1982,10,8,67
42458153,Gil Lamb,1904,6,4,1995,11,2,91
2256237,Jack Lambert (actor),1920,4,13,2002,2,18,81
18062316,Paul Lambert (actor),1922,8,1,1997,4,27,74
35071284,Charles Lampkin,1913,3,17,1989,4,17,76
14126694,Dee Lampton,1898,10,6,1919,9,2,20
4537,Burt Lancaster,1913,11,2,1994,10,20,80
9871782,Stuart Lancaster (actor),1920,11,30,2000,12,22,80
21798746,Alan Landers,1940,11,30,2009,2,27,68
1781361,Steve Landesberg,1936,11,23,2010,12,20,74
2233470,Cullen Landis,1896,7,9,1975,8,26,79
301776,Michael Landon,1936,10,31,1991,7,1,54
15140004,Allan Lane,1909,9,22,1973,10,27,64
555690,Charles Lane (actor),1905,1,26,2007,7,9,102
34224246,Charles Willis Lane,1869,1,25,1945,10,17,76
10249607,Dick Lane (TV announcer),1899,5,28,1982,9,5,83
31939403,Mike Lane,1933,1,6,2015,6,1,82
49542604,Archie Lang (actor),1920,7,14,2016,2,17,95
38761637,Glenn Langan,1917,7,8,1991,1,26,73
2096531,Harry Langdon,1884,6,15,1944,12,22,60
13385220,Frank Lanning,1872,8,14,1945,6,17,72
955329,Robert Lansing (actor),1928,6,5,1994,10,23,66
3695011,John Larch,1914,10,4,2005,10,16,91
15452478,George Larkin,1887,11,11,1946,3,27,58
21141414,John Larkin (actor),1912,4,11,1965,1,29,52
1506836,Rod La Rocque,1898,11,29,1969,10,15,70
21080359,Keith Larsen,1924,6,17,2006,12,13,82
2165031,Jack Larson,1928,2,8,2015,9,20,87
16045167,Jack La Rue,1902,5,3,1984,1,11,81
1591307,Lash LaRue,1917,6,15,1996,5,21,78
29316295,Nick Lashaway,1988,3,24,2016,5,8,28
2063879,Sydney Lassick,1922,7,23,2003,4,12,80
12951941,Wesley Lau,1921,6,18,1984,8,30,63
481767,Chester Lauck,1902,2,9,1980,2,21,78
61641,Charles Laughton,1899,7,1,1962,12,15,63
23420775,S. John Launer,1919,11,5,2006,11,8,87
7351476,Rod Lauren,1940,3,20,2007,7,11,67
1697270,Ed Lauter,1938,10,30,2013,10,16,74
1887681,Harry Lauter,1914,6,19,1990,10,30,76
2234712,John Phillip Law,1937,9,7,2008,5,13,70
17909306,Walter Law (actor),1876,3,26,1940,8,9,64
367128,Peter Lawford,1923,9,7,1984,12,24,61
29782158,Jay Lawrence,1924,4,24,1987,6,18,63
1713015,Marc Lawrence,1910,2,17,2005,11,28,95
13376094,W. E. Lawrence,1896,8,22,1947,11,28,51
13503920,Charles Le Moyne (actor),1880,6,27,1956,9,13,76
28285115,Hal Le Roy,1913,12,10,1985,5,2,71
332402,Rex Lease,1903,2,11,1966,1,3,62
629748,Francis Lederer,1899,11,6,2000,5,25,100
13065515,Otto Lederer,1886,4,17,1965,9,3,79
8584533,Anthony Lee (actor),1961,7,17,2000,10,28,39
1259122,Billy Lee (actor),1929,3,12,1989,11,17,60
208160,Brandon Lee,1965,2,1,1993,3,31,28
37313,Bruce Lee,1940,11,27,1973,7,20,32
3036966,Canada Lee,1907,3,3,1952,5,9,45
25042216,Carl Lee (actor),1926,11,22,1986,4,17,59
13493227,Duke R. Lee,1881,5,13,1959,4,1,77
1224922,Eugene Gordon Lee,1933,10,25,2005,10,16,71
18412718,Frankie Lee,1911,12,31,1970,7,29,58
31784548,Johnny Lee (actor),1898,7,4,1965,12,12,67
13825644,Robert Isaac Lee,1956,8,16,2004,10,20,48
33146039,Stephen Lee (actor),1955,11,11,2014,8,14,58
23731830,Peter Leeds,1917,5,30,1996,11,12,79
13902408,Phil Leeds,1916,4,6,1998,8,16,82
727392,Robert Lees,1912,7,10,2004,6,13,91
2995917,Lance LeGault,1935,5,2,2012,9,10,77
39405348,Jay Leggett,1963,8,9,2013,11,23,50
21243289,Trent Lehman,1961,2,23,1982,1,18,20
7216597,Fritz Leiber (actor),1882,1,31,1949,10,14,67
2470708,Harvey Lembeck,1923,4,15,1982,1,5,58
15821,Jack Lemmon,1925,1,8,2001,6,27,76
995312,Mark Lenard,1924,10,15,1996,11,22,72
12727755,Eddie Leonard,1870,10,17,1941,7,29,70
13161056,Gus Leonard,1859,2,4,1939,3,27,80
3731273,Robert Z. Leonard,1889,10,7,1968,8,27,78
1626698,Sheldon Leonard,1907,2,22,1997,1,11,89
11200159,Baby LeRoy,1932,5,12,2001,7,28,69
147359,Mervyn LeRoy,1900,10,15,1987,9,13,86
4443417,John Leslie (director),1945,1,25,2010,12,5,65
3277982,Len Lesser,1922,12,3,2011,2,16,88
13463068,George Lessey,1879,6,8,1947,6,3,67
23373586,Ben Lessy,1902,4,29,1992,10,30,90
9536936,Buddy Lester,1917,1,16,2002,10,4,85
4575036,Ron Lester,1970,8,4,2016,6,17,45
2563560,Al Lettieri,1928,2,24,1975,10,18,47
1775894,Sam Levene,1905,8,28,1980,12,28,75
300047,Al Lewis (actor),1923,4,30,2006,2,3,82
18232241,Forrest Lewis,1899,11,5,1977,6,2,77
1051545,Geoffrey Lewis (actor),1935,7,31,2015,4,7,79
11617170,George J. Lewis,1903,12,10,1995,12,8,91
2698215,Harry Lewis (actor),1920,4,1,2013,6,9,93
2870760,Johnny Lewis,1983,10,29,2012,9,26,28
13937844,Mitchell Lewis,1880,6,26,1956,8,24,76
14851177,Ralph Lewis (actor),1872,10,8,1937,12,4,65
3483479,Robert Lewis (director),1909,3,16,1997,11,23,88
1233758,Robert Q. Lewis,1920,4,25,1991,12,11,71
13598015,Sheldon Lewis,1868,4,20,1958,5,7,90
13376198,Walter P. Lewis,1866,6,10,1932,1,30,65
4084069,Richard Libertini,1933,5,21,2016,1,7,82
1795131,Erland Van Lidth De Jeude,1953,6,3,1987,9,23,34
3212347,Elmo Lincoln,1889,2,6,1952,6,27,63
10358511,Fred J. Lincoln,1936,1,19,2013,1,16,76
6774822,Eric Linden,1909,9,15,1994,7,14,84
1385027,George Lindsey,1928,12,17,2012,5,6,83
13569368,Thomas G. Lingham,1874,4,7,1950,2,19,75
44915028,Ivan Linow,1888,11,21,1940,11,21,52
1011117,Larry Linville,1939,9,29,2000,4,10,60
4413036,Dennis Lipscomb,1942,3,1,2014,7,30,72
24951049,Jack Lipson,1901,1,17,1947,11,28,46
2881557,John Litel,1892,12,30,1972,2,3,79
921986,Cleavon Little,1939,6,1,1992,10,22,53
23308301,Eddie Little Sky,1926,8,15,1997,9,5,71
13928217,Robert Livingston (actor),1904,12,9,1988,3,7,83
17404362,George Lloyd (actor),1892,11,5,1967,8,15,74
172671,Harold Lloyd,1893,4,20,1971,3,8,77
33539397,Harold Lloyd Jr.,1931,1,25,1971,6,9,40
13233820,Marvin Loback,1896,11,21,1938,8,18,41
2772900,Calvin Lockhart,1934,10,18,2007,3,29,72
1298569,Gene Lockhart,1891,7,18,1957,3,31,65
24074836,Danny Lockin,1943,7,13,1977,8,21,34
251873,Ormer Locklear,1891,10,28,1920,8,2,28
2255575,Harold Lockwood,1887,4,12,1918,10,19,31
6230059,John Loder (actor),1898,1,3,1988,12,26,90
9171958,John Davis Lodge,1903,10,20,1985,10,29,82
2129601,Philip Loeb,1891,3,28,1955,9,1,64
17471893,Arthur Loft,1897,5,25,1947,1,1,49
584218,Robert Loggia,1930,1,3,2015,12,4,85
27606952,Britt Lomond,1925,4,12,2006,3,22,80
6737448,Roy London,1943,3,3,1993,8,8,50
1018748,Tom London,1889,8,24,1963,12,5,74
2144249,Avon Long,1910,6,18,1984,2,15,73
754694,Richard Long (actor),1927,12,17,1974,12,21,47
8758234,Tony Longo,1958,8,20,2015,6,21,56
10678967,Richard Loo,1903,10,1,1983,11,20,80
13069768,Perry Lopez,1929,7,22,2008,2,14,78
13843228,Theodore Lorch,1873,9,29,1947,11,12,74
302622,Jack Lord,1920,12,30,1998,1,21,77
2854918,Phillips Lord,1902,7,13,1975,10,19,73
7369419,Jon Lormer,1906,5,7,1986,3,19,79
63740,Peter Lorre,1904,6,26,1964,3,23,59
14038496,Willard Louis,1882,4,19,1926,7,22,44
1789724,Frank Lovejoy,1912,3,28,1962,10,2,50
5718831,Edmund Lowe,1890,3,3,1971,4,21,81
43936373,Skip E. Lowe,1929,6,5,2014,9,22,85
2708177,Robert Lowery (actor),1913,10,17,1971,12,26,58
7271712,William Lowery,1885,7,22,1941,11,15,56
7815822,Nick Lucas,1897,8,22,1982,7,28,84
635230,Wilfred Lucas,1871,1,30,1940,12,13,69
8615109,Salem Ludwig,1915,7,31,2007,4,1,91
10885304,Sam Lufkin,1891,5,8,1952,2,19,60
5034,Bela Lugosi,1882,10,20,1956,8,16,73
9682954,James Luisi,1928,11,11,2002,6,7,73
341182,Keye Luke,1904,6,18,1991,1,12,86
364646,Sidney Lumet,1924,6,25,2011,4,9,86
22273767,Dayton Lummis,1903,8,8,1988,3,23,84
3182017,John Lund (actor),1911,2,6,1992,5,10,81
14758099,William Lundigan,1914,6,12,1975,12,20,61
21360757,Victor Lundin,1930,6,15,2013,6,29,83
144776,Alfred Lunt,1892,8,12,1977,8,3,84
14231310,Richard Lupino,1929,10,29,2005,2,9,75
5831454,John Lupton,1928,8,23,1993,11,3,65
7046441,Robert Lyden,1942,5,28,1986,1,17,43
2196472,Richard Lynch,1940,2,12,2012,6,19,72
56987,Paul Lynde,1926,6,13,1982,1,11,55
7783782,Edmund Lyndeck,1925,10,4,2015,12,14,90
12768891,Emmett Lynn,1897,2,14,1958,10,20,61
1387871,Jeffrey Lynn,1909,2,16,1995,11,24,86
1067819,Ben Lyon,1901,2,6,1979,3,22,78
12950824,Cliff Lyons (actor),1901,7,1,1974,1,6,72
13697669,Eddie Lyons,1886,11,25,1926,8,30,39
13877222,L. Rogers Lytton,1867,4,9,1924,8,9,57
525038,Bernie Mac,1957,10,5,2008,8,9,50
248478,James MacArthur,1937,12,8,2010,10,28,72
13911397,Donald MacBride,1893,6,23,1957,6,21,63
13568950,Donald MacDonald (actor),1898,3,13,1959,12,9,61
1455804,Ian MacDonald (actor),1914,6,28,1978,4,11,63
9026817,J. Farrell MacDonald,1875,6,6,1952,8,2,77
14660688,Kenneth MacDonald (American actor),1901,9,8,1972,5,5,70
13679515,Fred Mace,1878,8,22,1917,2,21,38
42768033,Hamilton MacFadden,1901,4,26,1977,1,1,75
44896488,George MacFarlane,1878,11,17,1932,2,22,53
17369578,Charles Emmett Mack,1900,11,25,1927,3,17,26
13420899,Hayward Mack,1882,3,20,1921,12,24,39
15611027,Hughie Mack,1884,11,16,1927,10,13,42
14994245,Wilbur Mack,1873,7,29,1964,3,13,90
2546081,Willard Mack,1873,9,18,1934,11,18,61
44963384,William B. Mack,1872,4,8,1955,9,13,83
